party,first_name,last_name,elected_appointed,birth_year_x,gender,race_ethnicity,religion,lgbtq,pre_election_incumbent,period,military_service,is_vet,district,state,birthday,type,senate_class,twitter,twitter_id,govtrack_id,birth_year_y,age,ideology,christian,since_first_elected,ideology_cluster,2014_2018_acs_citizen_adult_population_white,2014_2018_acs_citizen_adult_population_black,2014_2018_acs_citizen_adult_population_latino,2014_2018_acs_citizen_adult_population_asian_and_pacific_islander,2014_2018_acs_citizen_adult_population_native,2014_2018_acs_citizen_adult_population_other,2010_census_adult_population_by_race_white,2010_census_adult_population_by_race_black,2010_census_adult_population_by_race_latino,2010_census_adult_population_by_race_asian_and_pacific_islander,2010_census_adult_population_by_race_native,2010_census_adult_population_by_race_other,2014_2018_acs_educational_attainment_among_adults_25+_and_median_household_income_high_school_or_greater,2014_2018_acs_educational_attainment_among_adults_25+_and_median_household_income_hs_rank,2014_2018_acs_educational_attainment_among_adults_25+_and_median_household_income_bachelor's_degree_or_higher,2014_2018_acs_educational_attainment_among_adults_25+_and_median_household_income_ba_rank_(bachelor's_degree_share),2014_2018_acs_educational_attainment_among_adults_25+_and_median_household_income_white_ba_(bachelor's_degree_or_higher_among_whites_only),2014_2018_acs_educational_attainment_among_adults_25+_and_median_household_income_white_ba_rank_(bachelor's_degree_share),median_income,income_rank,white_income,white_rank,non_college_white_share,is_border,population_white_percentage,avgmaxaddown (cd),avgmaxadup (cd),providercount (cd),percentage_adv_tech (cd),avgmaxaddown (state),avgmaxadup (state),providercount (state),percentage_adv_tech (state),cd_urban_pop_ratio,total_district_population,(cd) perc_estimate_households_income_$20000_less_with_internet,"(cd) perc_estimate_households_income_$75,000_more_with_internet","(cd) perc_estimate_households_income_$75,000_more_without_internet","(cd) perc_estimate_households_income_between_$20000_$74,999_with_internet","(cd) perc_estimate_households_income_between_$20000_$74,999_without_internet",(cd) perc_estimate_households_with_internet,(cd) perc_estimate_households_with_internet_broadband_any,(cd) perc_estimate_households_without_internet,(cd) perc_households_income_$20000_less_without_internet,(state) perc_estimate_households_income_$20000_less_with_internet,"(state) perc_estimate_households_income_$75,000_more_with_internet","(state) perc_estimate_households_income_$75,000_more_without_internet","(state) perc_estimate_households_income_between_$20000_$74,999_with_internet","(state) perc_estimate_households_income_between_$20000_$74,999_without_internet",(state) perc_estimate_households_with_internet,(state) perc_estimate_households_with_internet_broadband_any,(state) perc_estimate_households_without_internet,(state) perc_households_income_$20000_less_without_internet,state_urban_pop_ratio,total_state_population,state_code,current_dollar_gdp_2021,current_dollar_gdp_2022,real_gdp_2021,real_gdp_2022,2022_nominal_gdp_per_capita,2022_real_gdp_per_capita,2021_nominal_gdp_per_capita,2021_real_gdp_per_capita
Democratic,Julia,Brownley,2012-01-01,1952,F,White,Christian,No,Won,116,no,No,26,CA,1952-08-28,rep,,RepBrownley,1243902714.0,412516,1952.0,71.0,0.2640151276637464,Yes,11,Left Centrist,55.3,2.1,33.4,6.8,0.3,2.1,50.9,1.8,38.4,6.9,0.3,1.7,83.2,367,33.3,155,44.9,95,82350,56,93482,54,30.5,mexico_border,55.300000000000004,184.72158954859228,37.71180204378136,6.0,0.2386215516471743,150.49272556431956,24.70170583564929,7.0,0.194640227543219,0.9639187225848608,719266.0,5.886214536518371,58.05019413408424,2.003964740585901,27.02242799331436,4.642374352706432,91.09358601716326,90.95883666391695,8.906413982836733,2.2600748895444003,7.9684311150907,52.85179548694926,1.8999435972686096,29.591997545667866,4.356560590946283,90.5801537286518,90.41222414770782,9.419846271348206,3.1633420831333137,0.9426937186941624,39536557.0,CA,3373241000000.0,3598103000000.0,2874731000000.0,2885627000000.0,91007.0,72986.0,85320.0,72711.0
Democratic,Jimmy,Gomez,2017-01-01,1974,M,Hispanic,Christian,No,Won,116,no,No,34,CA,1974-11-25,rep,,RepJimmyGomez,2371339658.0,412739,1974.0,48.0,0.2230003984510219,Yes,6,Left Centrist,17.9,7.4,50.3,22.3,0.3,1.7,10.9,5.1,60.5,22.1,0.2,1.2,67.0,429,26.4,269,59.4,28,42959,405,68570,192,7.3,mexico_border,17.91791791791792,144.78581648123424,36.61723096865984,10.0,0.3711853610515953,150.49272556431956,24.70170583564929,7.0,0.194640227543219,1.0,716197.0,12.125246739172503,35.3392421720788,2.0091341874056585,35.386074234624765,7.196268916669892,82.94500135464644,82.85056314587607,17.054998645353564,7.8495955412780125,7.9684311150907,52.85179548694926,1.8999435972686096,29.591997545667866,4.356560590946283,90.5801537286518,90.41222414770782,9.419846271348206,3.1633420831333137,0.9426937186941624,39536557.0,CA,3373241000000.0,3598103000000.0,2874731000000.0,2885627000000.0,91007.0,72986.0,85320.0,72711.0
Democratic,Norma,Torres,2014-01-01,1965,F,Hispanic,Christian,No,Won,116,no,No,35,CA,1965-04-04,rep,,NormaJTorres,236279233.0,412617,1965.0,58.0,0.2624313365382366,Yes,9,Left Centrist,20.2,8.0,61.9,7.6,0.3,2.0,19.1,7.2,65.0,7.2,0.3,1.3,71.1,421,15.9,422,23.3,385,61852,185,66257,211,15.5,mexico_border,20.200000000000003,230.5200949073971,115.25847487207196,7.0,0.3296547892623551,150.49272556431956,24.70170583564929,7.0,0.194640227543219,0.9985891352540848,735720.0,7.135618390158736,48.70562501254239,1.984206618370091,34.29090325299512,5.151411771788646,90.25004515261584,90.13214665569626,9.749954847384158,2.6143364572254217,7.9684311150907,52.85179548694926,1.8999435972686096,29.591997545667866,4.356560590946283,90.5801537286518,90.41222414770782,9.419846271348206,3.1633420831333137,0.9426937186941624,39536557.0,CA,3373241000000.0,3598103000000.0,2874731000000.0,2885627000000.0,91007.0,72986.0,85320.0,72711.0
Democratic,Karen,Bass,2010-01-01,1953,F,Black,Christian,No,Won,116,no,No,37,CA,1953-10-03,rep,,,,412404,1953.0,69.0,0.1533696502131935,Yes,13,Far Left,31.6,28.6,26.8,10.1,0.2,2.7,27.2,24.8,34.3,10.6,0.2,2.8,80.5,394,38.6,97,66.6,13,57795,221,87760,68,10.5,mexico_border,31.6,189.8601150768468,59.952348077440895,9.0,0.2790018286427902,150.49272556431956,24.70170583564929,7.0,0.194640227543219,1.0,706906.0,10.836780290450168,45.4964373056369,1.9391020802512,31.25396274267081,5.364798768153135,87.7634280365931,87.58718033875789,12.236571963406902,4.932671115002566,7.9684311150907,52.85179548694926,1.8999435972686096,29.591997545667866,4.356560590946283,90.5801537286518,90.41222414770782,9.419846271348206,3.1633420831333137,0.9426937186941624,39536557.0,CA,3373241000000.0,3598103000000.0,2874731000000.0,2885627000000.0,91007.0,72986.0,85320.0,72711.0
Democratic,Linda,Sánchez,2002-01-01,1969,F,Hispanic,Christian,No,Won,116,no,No,38,CA,1969-01-28,rep,,RepLindaSanchez,312134473.0,400355,1969.0,54.0,0.2354970319950229,Yes,21,Left Centrist,21.8,4.1,56.2,16.3,0.4,1.2,21.9,3.5,57.2,15.7,0.3,1.3,80.0,397,23.3,330,26.5,328,69596,124,75069,142,16.1,mexico_border,21.8,208.76095788314888,80.77795439257491,7.0,0.289656569749772,150.49272556431956,24.70170583564929,7.0,0.194640227543219,0.9994190683180754,784947.0,6.251934790475818,51.97490331497735,2.544113222848622,30.15482683897747,5.311463115808382,88.529472036555,88.38166494443064,11.470527963444995,3.6149516247879903,7.9684311150907,52.85179548694926,1.8999435972686096,29.591997545667866,4.356560590946283,90.5801537286518,90.41222414770782,9.419846271348206,3.1633420831333137,0.9426937186941624,39536557.0,CA,3373241000000.0,3598103000000.0,2874731000000.0,2885627000000.0,91007.0,72986.0,85320.0,72711.0
Democratic,Gil,Cisneros,2018-01-01,1971,M,Hispanic,Christian,No,Open - Retired,116,Navy,Yes,39,CA,1971-02-12,rep,,,,412757,1971.0,52.0,0.3595171953325181,Yes,5,Left Centrist,37.1,2.7,28.8,29.3,0.2,1.9,37.4,2.4,28.5,29.8,0.2,1.8,89.1,214,41.5,71,42.9,109,87752,41,95060,45,21.2,mexico_border,37.099999999999994,187.9492617295952,49.27350140254803,7.0,0.2470774862721171,150.49272556431956,24.70170583564929,7.0,0.194640227543219,0.994540189475495,732444.0,6.439823294903567,61.04859390151923,1.6666307509966598,26.511798297597245,2.5083503932765865,94.13382178644542,94.00021549402004,5.866178213554574,1.6911970692813274,7.9684311150907,52.85179548694926,1.8999435972686096,29.591997545667866,4.356560590946283,90.5801537286518,90.41222414770782,9.419846271348206,3.1633420831333137,0.9426937186941624,39536557.0,CA,3373241000000.0,3598103000000.0,2874731000000.0,2885627000000.0,91007.0,72986.0,85320.0,72711.0
Democratic,Lucille,Roybal-Allard,1992-01-01,1941,F,Hispanic,Christian,No,Won,116,no,No,40,CA,1941-06-12,rep,,,,400347,1941.0,82.0,0.1711287959613928,Yes,31,Far Left,8.1,7.6,79.9,3.6,0.2,0.6,6.7,5.5,84.2,2.8,0.2,0.6,55.1,435,10.0,433,22.6,397,46484,378,56902,321,6.3,mexico_border,8.1,185.7732099434136,55.29133081331517,7.0,0.2777055109616422,150.49272556431956,24.70170583564929,7.0,0.194640227543219,1.0,598743.0,8.511967364630143,33.928673869394785,2.6949676514644487,41.03642795678363,8.520253689007872,83.58989068425917,83.47706919080855,16.41010931574083,5.194887975268509,7.9684311150907,52.85179548694926,1.8999435972686096,29.591997545667866,4.356560590946283,90.5801537286518,90.41222414770782,9.419846271348206,3.1633420831333137,0.9426937186941624,39536557.0,CA,3373241000000.0,3598103000000.0,2874731000000.0,2885627000000.0,91007.0,72986.0,85320.0,72711.0
Democratic,Maxine,Waters,1990-01-01,1938,F,Black,Christian,No,Won,116,no,No,43,CA,1938-08-15,rep,,RepMaxineWaters,36686040.0,400422,1938.0,85.0,0.2007677702460168,Yes,33,Left Centrist,19.9,27.8,35.2,14.2,0.3,2.6,17.7,24.2,41.7,14.1,0.2,2.1,78.0,406,26.4,268,44.7,97,57130,230,83977,86,11.0,mexico_border,19.9,183.5596262780704,50.96491982313349,7.5,0.2640936254980079,150.49272556431956,24.70170583564929,7.0,0.194640227543219,1.0,700450.0,9.622557064001192,44.44629709260998,1.8845819694430064,35.2682293266404,4.784073856306658,89.4524839624049,89.33708348325158,10.547516037595106,3.8788602118454425,7.9684311150907,52.85179548694926,1.8999435972686096,29.591997545667866,4.356560590946283,90.5801537286518,90.41222414770782,9.419846271348206,3.1633420831333137,0.9426937186941624,39536557.0,CA,3373241000000.0,3598103000000.0,2874731000000.0,2885627000000.0,91007.0,72986.0,85320.0,72711.0
Democratic,Lou,Correa,2016-01-01,1958,M,Hispanic,Christian,No,Won,116,no,No,46,CA,1958-01-24,rep,,RepLouCorrea,8.159850394858373e+17,412688,1958.0,65.0,0.3414691735215821,Yes,7,Left Centrist,29.3,2.4,49.6,17.2,0.2,1.4,22.5,1.9,60.8,13.3,0.2,1.2,67.9,427,18.9,403,31.4,250,63750,170,74023,147,20.1,mexico_border,29.27072927072927,197.71837828875567,49.89146803470968,7.0,0.2877430423179565,150.49272556431956,24.70170583564929,7.0,0.194640227543219,1.0,714101.0,7.428512492586958,48.35933269731584,2.4691230693860717,33.01033958177552,5.321403707810124,88.9915684707217,88.79818477167831,11.008431529278292,3.217904752082098,7.9684311150907,52.85179548694926,1.8999435972686096,29.591997545667866,4.356560590946283,90.5801537286518,90.41222414770782,9.419846271348206,3.1633420831333137,0.9426937186941624,39536557.0,CA,3373241000000.0,3598103000000.0,2874731000000.0,2885627000000.0,91007.0,72986.0,85320.0,72711.0
Democratic,Alan,Lowenthal,2012-01-01,1941,M,White,Jewish,No,Won,116,no,No,47,CA,1941-03-08,rep,,,,412521,1941.0,82.0,0.1265236691974733,No,11,Far Left,40.5,8.2,25.7,23.0,0.3,2.3,38.5,7.3,29.6,22.1,0.3,2.2,81.9,381,32.0,168,42.2,116,67451,138,83451,87,23.4,mexico_border,40.5,204.1206793949555,89.59076056804733,7.5,0.2739975078136171,150.49272556431956,24.70170583564929,7.0,0.194640227543219,0.9995032688567866,710647.0,9.287390542194892,49.28194052979001,1.933940969044743,32.1705284478446,4.022434528675607,90.8728560912023,90.73985951982952,9.127143908797702,3.1707684110773537,7.9684311150907,52.85179548694926,1.8999435972686096,29.591997545667866,4.356560590946283,90.5801537286518,90.41222414770782,9.419846271348206,3.1633420831333137,0.9426937186941624,39536557.0,CA,3373241000000.0,3598103000000.0,2874731000000.0,2885627000000.0,91007.0,72986.0,85320.0,72711.0
Democratic,Harley,Rouda,2018-01-01,1956,M,White,Christian,No,Lost,116,no,No,48,CA,1961-12-10,rep,,,,412759,1961.0,61.0,0.3738682894000452,Yes,5,Left Centrist,62.5,1.4,15.2,18.4,0.3,2.2,61.5,1.0,17.0,18.1,0.2,2.1,89.6,194,45.2,47,52.2,53,91464,32,99424,36,29.9,mexico_border,62.5,219.54270949562368,72.53608163218976,6.0,0.2965822551318875,150.49272556431956,24.70170583564929,7.0,0.194640227543219,0.9997079230631252,629972.0,6.1855878104092525,64.44245373620964,1.828357907819448,22.88493975417444,2.972342606267503,93.69698730519978,93.51298130079331,6.303012694800217,1.5023121807132656,7.9684311150907,52.85179548694926,1.8999435972686096,29.591997545667866,4.356560590946283,90.5801537286518,90.41222414770782,9.419846271348206,3.1633420831333137,0.9426937186941624,39536557.0,CA,3373241000000.0,3598103000000.0,2874731000000.0,2885627000000.0,91007.0,72986.0,85320.0,72711.0
Democratic,Mike,Levin,2018-01-01,1978,M,Hispanic,Christian,No,Open - Retired,116,no,No,49,CA,1978-10-28,rep,,RepMikeLevin,1.07213413956062e+18,412760,1978.0,44.0,0.2759136078965576,Yes,5,Left Centrist,68.7,2.6,19.5,6.5,0.3,2.4,65.4,2.4,22.1,7.6,0.4,2.2,90.7,137,44.8,49,52.4,52,87919,40,95759,43,32.7,mexico_border,68.7,193.7480522007004,22.003814367102983,6.0,0.2439549519708512,150.49272556431956,24.70170583564929,7.0,0.194640227543219,0.9720711766236788,722373.0,6.025527460138509,61.169270413915285,1.8598002899017556,26.80705427605089,2.5459011112900627,94.21807054276051,94.0018521501047,5.781929457239491,1.3762280560476727,7.9684311150907,52.85179548694926,1.8999435972686096,29.591997545667866,4.356560590946283,90.5801537286518,90.41222414770782,9.419846271348206,3.1633420831333137,0.9426937186941624,39536557.0,CA,3373241000000.0,3598103000000.0,2874731000000.0,2885627000000.0,91007.0,72986.0,85320.0,72711.0
Democratic,Susan,Davis,2000-01-01,1944,F,White,Jewish,No,Won,116,no,No,53,CA,1944-04-13,rep,,,,400097,1944.0,79.0,0.267037136616678,No,23,Left Centrist,48.0,8.3,27.2,13.1,0.2,3.2,48.1,7.5,27.6,13.5,0.4,2.9,88.9,223,37.7,106,47.0,82,73421,94,78664,115,25.4,mexico_border,48.0,203.36386973896992,44.49010085579268,7.0,0.2527807136745684,150.49272556431956,24.70170583564929,7.0,0.194640227543219,0.9953556544940122,744347.0,7.5531585562803745,54.51022516625452,1.3270523995479515,31.550502959573016,3.058038961184277,93.735104228441,93.61388668210792,6.264895771559006,1.8798044108267784,7.9684311150907,52.85179548694926,1.8999435972686096,29.591997545667866,4.356560590946283,90.5801537286518,90.41222414770782,9.419846271348206,3.1633420831333137,0.9426937186941624,39536557.0,CA,3373241000000.0,3598103000000.0,2874731000000.0,2885627000000.0,91007.0,72986.0,85320.0,72711.0
Democratic,Diana,DeGette,1996-01-01,1957,F,White,Christian,No,Won,116,no,No,1,CO,1957-07-29,rep,,RepDianaDeGette,28599820.0,400101,1957.0,66.0,0.2413763475758596,Yes,27,Left Centrist,68.6,7.9,18.5,2.7,0.5,1.9,62.2,8.0,24.2,3.3,0.6,1.8,88.3,250,47.6,32,61.2,23,65874,148,77962,118,26.6,no,68.53146853146852,224.37676399234243,87.55791531870983,9.0,0.2221377316054407,111.02450980392156,11.946864761904765,6.0,0.1386193864363885,0.999917251483693,821768.0,8.018319871940944,51.65011070131463,1.6747266226112008,31.4118848481268,4.295829922269954,91.24348381397678,91.08031542138238,8.756516186023221,2.785959641142066,7.291678822157613,51.34762130880751,1.6932112667712114,32.27572333773474,4.447159295427351,91.153615185133,90.91502346869989,8.84638481486701,2.7060142526684485,0.8614729103600157,5773998.0,CO,436359000000.0,484372000000.0,373763000000.0,385835000000.0,83888.0,66823.0,75573.0,64732.0
Democratic,Joe,Neguse,2018-01-01,1984,M,Black,Christian,No,Open - Elected governor,116,no,No,2,CO,1984-05-13,rep,,RepJoeNeguse,1.07874980276514e+18,412761,1984.0,39.0,0.2915207975970263,Yes,5,Left Centrist,87.5,0.9,7.5,2.2,0.4,1.5,86.7,0.7,8.1,2.8,0.4,1.3,96.4,1,54.8,15,57.1,32,78311,70,80761,101,37.5,no,87.49999999999999,130.40854847031406,7.597472647654291,6.0,0.1412704546067234,111.02450980392156,11.946864761904765,6.0,0.1386193864363885,0.8414035696694212,818172.0,7.337410012462757,56.50742712961574,1.5160469481555423,29.07160114277665,3.364332017649959,93.1641623771714,92.91643828485516,6.835837622828586,1.9554586570230847,7.291678822157613,51.34762130880751,1.6932112667712114,32.27572333773474,4.447159295427351,91.153615185133,90.91502346869989,8.84638481486701,2.7060142526684485,0.8614729103600157,5773998.0,CO,436359000000.0,484372000000.0,373763000000.0,385835000000.0,83888.0,66823.0,75573.0,64732.0
R,Scott,Tipton,2010-01-01,1956,M,White,Christian,No,Won,116,no,No,3,CO,1956-11-09,rep,,,,412405,1956.0,66.0,0.7605316885157153,Yes,13,Right Centrist,77.0,0.8,18.8,0.7,1.4,1.2,75.5,0.7,20.7,0.7,1.2,1.2,90.3,155,30.9,193,36.0,186,53778,276,58216,304,49.3,no,77.07707707707708,60.98026895943562,8.980042374519751,5.0,0.1059819445646217,111.02450980392156,11.946864761904765,6.0,0.1386193864363885,0.642429849150196,755587.0,9.54081804410032,38.32014812321158,2.3016327217640127,37.11597374179431,7.273859619592661,85.40548729170173,84.9769399091062,14.594512708298266,5.019020366941592,7.291678822157613,51.34762130880751,1.6932112667712114,32.27572333773474,4.447159295427351,91.153615185133,90.91502346869989,8.84638481486701,2.7060142526684485,0.8614729103600157,5773998.0,CO,436359000000.0,484372000000.0,373763000000.0,385835000000.0,83888.0,66823.0,75573.0,64732.0
R,Ken,Buck,2014-01-01,1959,M,White,Christian,No,Won,116,no,No,4,CO,1959-02-16,rep,,RepKenBuck,2862577383.0,412619,1959.0,64.0,0.6885151080011309,Yes,9,Right Centrist,79.4,1.2,16.1,1.4,0.5,1.4,77.2,1.3,18.1,1.7,0.6,1.1,91.0,118,34.7,137,39.2,155,74481,86,80236,107,48.2,no,79.39999999999998,69.85513756613756,11.42872654715888,6.0,0.1071738037676233,111.02450980392156,11.946864761904765,6.0,0.1386193864363885,0.7296348453676301,908931.0,6.2321957127585295,55.794696871388936,1.735164896279406,28.911999703390617,4.321227962849675,91.13539600442442,90.93889228753808,8.864603995575576,2.8082111364464963,7.291678822157613,51.34762130880751,1.6932112667712114,32.27572333773474,4.447159295427351,91.153615185133,90.91502346869989,8.84638481486701,2.7060142526684485,0.8614729103600157,5773998.0,CO,436359000000.0,484372000000.0,373763000000.0,385835000000.0,83888.0,66823.0,75573.0,64732.0
R,Doug,Lamborn,2006-01-01,1954,M,White,Christian,No,Won,116,no,No,5,CO,1954-05-24,rep,,RepDLamborn,584012853.0,412191,1954.0,69.0,0.799970769123619,Yes,17,Right Centrist,76.6,5.6,12.4,2.3,0.4,2.8,77.1,5.2,12.0,2.8,0.7,2.3,93.6,29,36.2,119,39.9,144,63890,168,67190,203,46.0,no,76.52347652347652,127.55181385766014,9.814706929281511,7.0,0.1297770176938762,111.02450980392156,11.946864761904765,6.0,0.1386193864363885,0.8429741265616383,834061.0,7.813288504745894,47.85687423459794,1.3712147754338484,36.19929864260666,3.978322849401018,92.15328291188676,91.86946138195049,7.846717088113246,2.49717946327838,7.291678822157613,51.34762130880751,1.6932112667712114,32.27572333773474,4.447159295427351,91.153615185133,90.91502346869989,8.84638481486701,2.7060142526684485,0.8614729103600157,5773998.0,CO,436359000000.0,484372000000.0,373763000000.0,385835000000.0,83888.0,66823.0,75573.0,64732.0
Democratic,Jason,Crow,2018-01-01,1979,M,White,Christian,No,Lost,116,Army,Yes,6,CO,1979-03-15,rep,,RepJasonCrow,1.0801918665099018e+18,412762,1979.0,44.0,0.3568326554107435,Yes,5,Left Centrist,70.8,8.7,13.1,4.7,0.4,2.2,67.3,8.4,16.7,5.3,0.4,1.8,92.0,85,42.4,62,50.3,61,80264,62,90886,59,35.2,no,70.87087087087086,185.442141584169,37.261111571793165,8.0,0.1712921768851602,111.02450980392156,11.946864761904765,6.0,0.1386193864363885,0.9881578082511924,821555.0,5.904915143341657,56.56420664699363,1.4461016677571403,31.04211453979784,3.2193454487188045,93.66579428769812,93.51123633013312,6.334205712301879,1.668758595825934,7.291678822157613,51.34762130880751,1.6932112667712114,32.27572333773474,4.447159295427351,91.153615185133,90.91502346869989,8.84638481486701,2.7060142526684485,0.8614729103600157,5773998.0,CO,436359000000.0,484372000000.0,373763000000.0,385835000000.0,83888.0,66823.0,75573.0,64732.0
Democratic,Ed,Perlmutter,2006-01-01,1953,M,White,Christian,No,Won,116,no,No,7,CO,1953-05-01,rep,,,,412192,1953.0,70.0,0.3370689584132429,Yes,17,Left Centrist,72.8,1.6,20.8,2.7,0.6,1.5,70.9,1.3,22.7,3.2,0.6,1.3,88.5,242,33.2,157,39.8,148,69173,127,74987,143,43.8,no,72.80000000000001,199.6445210026881,41.58883656900891,8.0,0.1911615041361133,111.02450980392156,11.946864761904765,6.0,0.1386193864363885,0.9835219042447192,813930.0,6.194364021776093,51.859961799673925,1.8340605802508765,32.76265902236403,4.835423969592286,91.03055072666427,90.81698484381404,8.969449273335728,2.299964723492565,7.291678822157613,51.34762130880751,1.6932112667712114,32.27572333773474,4.447159295427351,91.153615185133,90.91502346869989,8.84638481486701,2.7060142526684485,0.8614729103600157,5773998.0,CO,436359000000.0,484372000000.0,373763000000.0,385835000000.0,83888.0,66823.0,75573.0,64732.0
Democratic,John,Larson,1998-01-01,1948,M,White,Christian,No,Won,116,no,No,1,CT,1948-07-22,rep,,RepJohnLarson,50452197.0,400233,1948.0,75.0,0.2778353925678287,Yes,25,Left Centrist,68.5,13.1,13.8,3.1,0.1,1.4,68.8,12.9,12.5,4.2,0.1,1.4,89.5,199,37.0,113,42.2,117,72552,101,84758,82,39.6,no,68.5,155.05263830270852,8.330431762897998,7.0,0.2789466059269513,164.12608414912432,7.9344175665384,6.0,0.2796371325624632,0.9434874186901482,699332.0,8.296000971713143,51.10032223722661,1.8312505805271544,28.793075114855064,5.618788359448124,88.41946570066949,88.18939832379482,11.580534299330518,4.13049535935524,7.598094643761934,52.38484417357749,1.9077894604257852,28.91262155376992,5.307645184652951,89.12041874325497,88.89556037110935,10.879581256745036,3.6641466116663,0.8629562744180165,3605945.0,CT,298395000000.0,321845000000.0,246556000000.0,252533000000.0,89254.0,70032.0,82751.0,68375.0
Democratic,Joe,Courtney,2006-01-01,1953,M,White,Christian,No,Won,116,no,No,2,CT,1953-04-06,rep,,RepJoeCourtney,85396297.0,412193,1953.0,70.0,0.3506866099086377,Yes,17,Left Centrist,85.9,3.6,6.3,2.2,0.3,1.7,86.0,3.7,5.7,2.9,0.4,1.4,92.4,64,35.3,129,36.8,180,76947,73,80572,103,54.3,no,85.9,167.51351205011918,6.781186649026598,6.0,0.3016617665857088,164.12608414912432,7.9344175665384,6.0,0.2796371325624632,0.622780842581464,698070.0,6.828931381624624,53.23239701457996,1.7111201110853969,30.131913908817403,4.82671835223328,90.39284887757464,90.19324230502198,9.607151122425364,3.0693126591066884,7.598094643761934,52.38484417357749,1.9077894604257852,28.91262155376992,5.307645184652951,89.12041874325497,88.89556037110935,10.879581256745036,3.6641466116663,0.8629562744180165,3605945.0,CT,298395000000.0,321845000000.0,246556000000.0,252533000000.0,89254.0,70032.0,82751.0,68375.0
Democratic,Rosa,DeLauro,1990-01-01,1943,F,White,Christian,No,Won,116,no,No,3,CT,1943-03-02,rep,,RosaDeLauro,140519774.0,400103,1943.0,80.0,0.2301750856279712,Yes,33,Left Centrist,71.6,12.4,11.4,3.0,0.1,1.4,72.5,11.6,10.6,3.8,0.2,1.4,91.2,113,36.2,117,39.5,151,69186,126,79368,112,43.3,no,71.67167167167166,173.7995634920635,37.02448992478111,6.0,0.2868948612448568,164.12608414912432,7.9344175665384,6.0,0.2796371325624632,0.9578502535686796,713220.0,8.664724709605496,49.13654835113461,1.9628151184953428,30.54374797712806,5.643902614449599,88.62049124321214,88.34502103786816,11.37950875678786,3.7727910238429176,7.598094643761934,52.38484417357749,1.9077894604257852,28.91262155376992,5.307645184652951,89.12041874325497,88.89556037110935,10.879581256745036,3.6641466116663,0.8629562744180165,3605945.0,CT,298395000000.0,321845000000.0,246556000000.0,252533000000.0,89254.0,70032.0,82751.0,68375.0
Democratic,Jim,Himes,2008-01-01,1966,M,White,Christian,No,Won,116,no,No,4,CT,1966-07-05,rep,,,,412282,1966.0,57.0,0.3144931154563569,Yes,15,Left Centrist,70.3,11.4,13.3,3.9,0.2,0.9,66.8,10.9,16.2,4.6,0.1,1.4,90.0,168,49.6,26,60.9,25,95749,24,122257,6,27.5,no,70.29999999999998,149.0246846483993,23.57863414622242,6.0,0.2760964101480659,164.12608414912432,7.9344175665384,6.0,0.2796371325624632,0.9437342304457528,749071.0,7.076246936769043,59.49638281949316,1.7818099109278471,25.018709554345754,3.4924501445404785,91.77146462793668,91.59133931060796,8.228535372063334,2.954275316595008,7.598094643761934,52.38484417357749,1.9077894604257852,28.91262155376992,5.307645184652951,89.12041874325497,88.89556037110935,10.879581256745036,3.6641466116663,0.8629562744180165,3605945.0,CT,298395000000.0,321845000000.0,246556000000.0,252533000000.0,89254.0,70032.0,82751.0,68375.0
